"REGION","Region","INCOME","Groupe de revenus","VARIABLE","Variable","LOCATION","Pays","YEAR","Année","Value","Flag Codes","Flags"
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TUN","Tunisie","2007","2007",96.9968,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TKM","Turkménistan","2007","2007",99.7881,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TKM","Turkménistan","2007","2007",99.7881,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","UKR","Ukraine","2007","2007",99.7522,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","UKR","Ukraine","2007","2007",99.7522,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","AZE","Azerbaïdjan","2007","2007",100,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","AZE","Azerbaïdjan","2007","2007",100,,
"5","Asie du Sud","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BGD","Bangladesh","2007","2007",71.1439,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BGD","Bangladesh","2007","2007",71.1439,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BEN","Bénin","2007","2007",63.3581,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BEN","Bénin","2007","2007",63.3581,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BFA","Burkina Faso","2007","2007",46.733742,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BFA","Burkina Faso","2007","2007",46.733742,,
"1","Asie de l'Est et Pacifique","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","KHM","Cambodge","2007","2007",89.5998,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","KHM","Cambodge","2007","2007",89.5998,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TCD","Tchad","2007","2007",53.4058,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TCD","Tchad","2007","2007",53.4058,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","GHA","Ghana","2007","2007",79.679,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","GHA","Ghana","2007","2007",79.679,,
"5","Asie du Sud","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","IND","Inde","2007","2007",86.7095,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","IND","Inde","2007","2007",86.7095,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","KGZ","Kirghizistan","2007","2007",99.5047,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","KGZ","Kirghizistan","2007","2007",99.5047,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","LBR","Libéria","2007","2007",67.873,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","LBR","Libéria","2007","2007",67.873,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MWI","Malawi","2007","2007",83.6939,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MWI","Malawi","2007","2007",83.6939,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MRT","Mauritanie","2007","2007",70.0056,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MRT","Mauritanie","2007","2007",70.0056,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MDA","Moldova","2007","2007",99.6861,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MDA","Moldova","2007","2007",99.6861,,
"1","Asie de l'Est et Pacifique","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MNG","Mongolie","2007","2007",93.6534,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MNG","Mongolie","2007","2007",93.6534,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MOZ","Mozambique","2007","2007",58.4309,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MOZ","Mozambique","2007","2007",58.4309,,
"5","Asie du Sud","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","NPL","Népal","2007","2007",85.2894,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","NPL","Népal","2007","2007",85.2894,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","NGA","Nigéria","2007","2007",88.5961,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","NGA","Nigéria","2007","2007",88.5961,,
"1","Asie de l'Est et Pacifique","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PNG","Papouasie-Nouvelle-Guinée","2007","2007",62.7704,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PNG","Papouasie-Nouvelle-Guinée","2007","2007",62.7704,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","SLE","Sierra Leone","2007","2007",64.4448,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","SLE","Sierra Leone","2007","2007",64.4448,,
"3","Europe et Asie Centrale","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TJK","Tadjikistan","2007","2007",99.8537,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TJK","Tadjikistan","2007","2007",99.8537,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TZA","Tanzanie","2007","2007",78.9272,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TZA","Tanzanie","2007","2007",78.9272,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","UGA","Ouganda","2007","2007",88.3223,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","UGA","Ouganda","2007","2007",88.3223,,
"4","Moyen-Orient et Afrique du Nord","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","YEM","Yémen","2007","2007",93.4062,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","YEM","Yémen","2007","2007",93.4062,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ZMB","Zambie","2007","2007",82.365,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ZMB","Zambie","2007","2007",82.365,,
"6","Afrique sub-saharienne","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ZWE","Zimbabwe","2007","2007",94.0702,,
"9","Toutes les régions","4","Pays à faible revenu (PFR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ZWE","Zimbabwe","2007","2007",94.0702,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","GRC","Grèce","2007","2007",99.3606,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","GRC","Grèce","2007","2007",99.3606,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","HUN","Hongrie","2007","2007",98.2028,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","HUN","Hongrie","2007","2007",98.2028,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ITA","Italie","2007","2007",99.8787,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ITA","Italie","2007","2007",99.8787,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MEX","Mexique","2007","2007",98.198882,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MEX","Mexique","2007","2007",98.198882,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","POL","Pologne","2007","2007",99.7218,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","POL","Pologne","2007","2007",99.7218,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PRT","Portugal","2007","2007",99.6266,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PRT","Portugal","2007","2007",99.6266,,
"7","Europe","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ESP","Espagne","2007","2007",99.580008,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ESP","Espagne","2007","2007",99.580008,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TUR","Turquie","2007","2007",98.584559,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TUR","Turquie","2007","2007",98.584559,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ALB","Albanie","2007","2007",99.3083,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ALB","Albanie","2007","2007",99.3083,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","DZA","Algérie","2007","2007",94.2054,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","DZA","Algérie","2007","2007",94.2054,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ARG","Argentine","2007","2007",98.9252,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ARG","Argentine","2007","2007",98.9252,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ARM","Arménie","2007","2007",99.7114,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ARM","Arménie","2007","2007",99.7114,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","AZE","Azerbaïdjan","2007","2007",100,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","AZE","Azerbaïdjan","2007","2007",100,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BHR","Bahreïn","2007","2007",99.7531,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BHR","Bahreïn","2007","2007",99.7531,,
"5","Asie du Sud","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BGD","Bangladesh","2007","2007",71.1439,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BGD","Bangladesh","2007","2007",71.1439,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BLR","Bélarus","2007","2007",99.7275,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BLR","Bélarus","2007","2007",99.7275,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BEN","Bénin","2007","2007",63.3581,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BEN","Bénin","2007","2007",63.3581,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BOL","Bolivie","2007","2007",99.753609,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BOL","Bolivie","2007","2007",99.753609,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BWA","Botswana","2007","2007",92.9417,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BWA","Botswana","2007","2007",92.9417,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BRA","Brésil","2007","2007",97.056875,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BRA","Brésil","2007","2007",97.056875,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BGR","Bulgarie","2007","2007",97.508,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BGR","Bulgarie","2007","2007",97.508,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BFA","Burkina Faso","2007","2007",46.733742,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BFA","Burkina Faso","2007","2007",46.733742,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","KHM","Cambodge","2007","2007",89.5998,,
