1b - Average number of hours spent on unpaid domestic chores  by sex  age and location

Indicator Name,Region,Country Code,Country,Year,Sex,Age,Location,Occupation,Value,LowerBound,UpperBound,Unit,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2016,Female,15 to 24 years old,All areas,-,1.7800008,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2016,Female,45 to 54 years old,All areas,-,3.2500008,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2016,Female,55 to 64 years old,All areas,-,3.5299992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2016,Female,35 to 44 years old,All areas,-,3.3700008,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2016,Female,25 to 34 years old,All areas,-,2.76,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2016,Male,15 years old and over,All areas,-,2.01,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2016,Male,65 years old and over,All areas,-,2.7799992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2016,Male,15 to 24 years old,All areas,-,1.14,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2016,Male,45 to 54 years old,All areas,-,2.31,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2016,Male,55 to 64 years old,All areas,-,2.2399992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2016,Male,35 to 44 years old,All areas,-,1.83,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2016,Male,25 to 34 years old,All areas,-,1.7500008,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2017,Female,15 years old and over,All areas,-,3.0199992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2017,Female,65 years old and over,All areas,-,3.5599992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2017,Female,15 to 24 years old,All areas,-,2.0299992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2017,Female,45 to 54 years old,All areas,-,3.21,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2017,Female,55 to 64 years old,All areas,-,3.4000008,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2017,Female,35 to 44 years old,All areas,-,2.9800008,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2017,Female,25 to 34 years old,All areas,-,2.8000008,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2017,Male,15 years old and over,All areas,-,2.01,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2017,Male,65 years old and over,All areas,-,2.9599992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2017,Male,15 to 24 years old,All areas,-,1.0900008,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2017,Male,45 to 54 years old,All areas,-,2.16,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2017,Male,55 to 64 years old,All areas,-,2.3599992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2017,Male,35 to 44 years old,All areas,-,1.77,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Developed regions,840,United States of America,2017,Male,25 to 34 years old,All areas,-,1.6699992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Northern Africa,12,Algeria,2012,Female,15 to 24 years old,All areas,-,6,-,-,Percentage,Country adjusted data,-,Travel related to unpaid domestic work is not included.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Northern Africa,12,Algeria,2012,Female,12 years old and over,Urban,-,4.5,-,-,Percentage,Country adjusted data,-,Travel related to unpaid domestic work is not included.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Northern Africa,12,Algeria,2012,Female,12 years old and over,Rural,-,4.9999992,-,-,Percentage,Country adjusted data,-,Travel related to unpaid domestic work is not included.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Northern Africa,12,Algeria,2012,Female,12 years old and over,All areas,-,4.6999992,-,-,Percentage,Country adjusted data,-,Travel related to unpaid domestic work is not included.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Northern Africa,12,Algeria,2012,Male,15 to 24 years old,All areas,-,0.7000008,-,-,Percentage,Country adjusted data,-,Travel related to unpaid domestic work is not included.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Northern Africa,12,Algeria,2012,Male,12 years old and over,Urban,-,0.7999992,-,-,Percentage,Country adjusted data,-,Travel related to unpaid domestic work is not included.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Northern Africa,12,Algeria,2012,Male,12 years old and over,Rural,-,0.7000008,-,-,Percentage,Country adjusted data,-,Travel related to unpaid domestic work is not included.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Northern Africa,12,Algeria,2012,Male,12 years old and over,All areas,-,0.7000008,-,-,Percentage,Country adjusted data,-,Travel related to unpaid domestic work is not included.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Northern Africa,788,Tunisia,2006,Female,15 years old and over,All areas,-,4.8667008,-,-,Percentage,Country adjusted data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Northern Africa,788,Tunisia,2006,Male,15 years old and over,All areas,-,0.5667,-,-,Percentage,Country adjusted data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Northern Africa,818,Egypt,2015,Female,10 years old and over,All areas,-,4.5166992,-,-,Percentage,Country adjusted data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Northern Africa,818,Egypt,2015,Male,10 years old and over,All areas,-,0.45,-,-,Percentage,Country adjusted data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,15 years old and over,Urban,-,2.184,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,15 years old and over,Rural,-,2.5255008,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,15 years old and over,All areas,-,2.3377992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,65 years old and over,Urban,-,1.6566,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,65 years old and over,Rural,-,1.7878992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,65 years old and over,All areas,-,1.7214,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,15 to 24 years old,Urban,-,1.4731008,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,15 to 24 years old,Rural,-,1.7421,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,15 to 24 years old,All areas,-,1.5826008,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,45 to 54 years old,Urban,-,2.6836992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,45 to 54 years old,Rural,-,2.8966992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,45 to 54 years old,All areas,-,2.7841992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,55 to 64 years old,Urban,-,2.6071008,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,55 to 64 years old,Rural,-,2.5309992,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,55 to 64 years old,All areas,-,2.5722,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,25 to 44 years old,Urban,-,2.4036,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,25 to 44 years old,Rural,-,2.9329008,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Female,25 to 44 years old,All areas,-,2.6443008,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Oceania,242,Fiji,2016,Male,15 years old and over,Urban,-,0.75,-,-,Percentage,Country data,-,-,-,-,-,-,-,-
